id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename,classification,direction,xml_earliest,xml_latest,date_structure,exact_order_needs_review,xml_path,xml_sha256
DCP-LETT-683,Hinds,R. B.,Darwin,C. R.,1843-07-19,19 July [1843],unstated,,DAR 205.3: 276,,,DCP-LETT-683.xml,safe_within_period,to_darwin,1843-07-19,1843-07-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-683.xml,f403190b3878d245514b723ac96cd0e6d27fdc75e06edc3e154a0d3bdf3bd493
DCP-LETT-684,Darwin,C. R.,Waterhouse,G. R.,1843-07-26,[26 July 1843],Down,,DAR 185: 68,,,DCP-LETT-684.xml,safe_within_period,from_darwin,1843-07-26,1843-07-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-684.xml,701a8af6fae667acf1cd5a991e407d46ceb6e1d5236240c99480b4534601f87c
DCP-LETT-685,Darwin,C. R.,Waterhouse,G. R.,1843-07-31,[31 July 1843],Down,,DAR 185: 69,,,DCP-LETT-685.xml,safe_within_period,from_darwin,1843-07-31,1843-07-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-685.xml,3b574e14bb0bdba5bd1f9dd65db0b466f07305643a667a7fa0b99f870d496949
DCP-LETT-693,Darwin,C. R.,Gardeners’ Chronicle,,1843-08-01,[late Aug 1843],unstated,,"Gardeners’ Chronicle and Agricultural Gazette, no. 36, 9 September 1843, p. 628; Gard. Chron. 1843: 628",,,DCP-LETT-693.xml,safe_within_period,from_darwin,1843-08-01,1843-08-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-693.xml,b2880f358593b851b7e2d06c01f094fa606b1fd597d53c4f5cb3ee8e91e15f56
DCP-LETT-686,Waterhouse,G. R.,Darwin,C. R.,1843-08-02,[c. 2 Aug 1843],unstated,,DAR 181: 12,,,DCP-LETT-686.xml,safe_within_period,to_darwin,1843-08-02,1843-08-02,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-686.xml,08cb3335cce7b78e065d0a7f9ed5d8ac9924c031a1fc203a0f833fd5da199fe6
DCP-LETT-687,Henslow,J. S.,Darwin,C. R.,1843-08-05,[5 Aug 1843],unstated,,DAR 205.7: 282,,,DCP-LETT-687.xml,safe_within_period,to_darwin,1843-08-05,1843-08-05,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-687.xml,0bf2d4fd85fed0836f9e8420ee94b092d318bc39733077f532839bae5dca9054
DCP-LETT-13867,Darwin,C. R.,Unidentified,,1843-08-07,7 Aug [1843-68],Down,,Daniel V. Grossman (private collection),,,DCP-LETT-13867.xml,ambiguous_period,from_darwin,1843-08-07,1868-08-07,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13867.xml,e132c5910f887b89bacbc5e93a81a57aafcdd1f52dd36f36cc05816b6ded6b9c
DCP-LETT-688,Waterhouse,G. R.,Darwin,C. R.,1843-08-09,9 Aug 1843,unstated,,DAR 181: 13,,,DCP-LETT-688.xml,safe_within_period,to_darwin,1843-08-09,1843-08-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-688.xml,e9296623eb709af3a1c94bab29a9d93dcbe3edf0d0718e433fab81dae9c6d4fe
DCP-LETT-689,Darwin,C. R.,Dieffenbach,Ernst,1843-08-15,15 Aug [1843],Down,,J. A. Stargardt (dealers) (Catalogue 574 11–13 November 1965),,,DCP-LETT-689.xml,safe_within_period,from_darwin,1843-08-15,1843-08-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-689.xml,cd1af535be77c169e1092ead0d8d1b8d4ad60dda71ef3926cec59dae81822156
DCP-LETT-690,Lindley,John,Darwin,C. R.,1843-09-02,[before 2 Sept 1843],unstated,,DAR 50: A21–2,,,DCP-LETT-690.xml,ambiguous_period,to_darwin,1809-01-01,1843-09-01,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-690.xml,8ad535014cebded4bae3e947146553a1eec8d1cd5139afd170747652ed5da3ea
DCP-LETT-691,Darwin,C. R.,Henslow,J. S.,1843-09-02,[2 Sept 1843],Down,,DAR 93: A8–10,,,DCP-LETT-691.xml,safe_within_period,from_darwin,1843-09-02,1843-09-02,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-691.xml,270469fd1fe8d4d89862b59a5f826dce6fc5a9baccd3dc548692729194f41a6f
DCP-LETT-692,Darwin,C. R.,Fox,W. D.,1843-09-04,[4 Sept 1843],Down,,"Christ’s College Library, Cambridge (MS 53 Fox 67)",,,DCP-LETT-692.xml,safe_within_period,from_darwin,1843-09-04,1843-09-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-692.xml,21aaa292afceb087d2fd0b8f294b38f052a03e1d6559ed85a35378cbca97657b
DCP-LETT-691F,Darwin,C. R.,Kemp,William,1843-09-08,[8 Sept 1843],Down,,Cambridge University Library (MS Add. 10252/23) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-691F.xml,safe_within_period,from_darwin,1843-09-08,1843-09-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-691F.xml,203d3041ccea6a41569bbf0b611afe3fc8fe8998d8ca5731eea735d9ec9c44dc
DCP-LETT-695,Darwin,C. R.,Davis,J. E.,1843-09-15,15 Sept [1843],Down,,DAR 143: 374,,,DCP-LETT-695.xml,safe_within_period,from_darwin,1843-09-15,1843-09-15,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-695.xml,ef8a8830f41e6da69f13201ec5590dd191ab5fccfd7fc7c4c5e72a31323c1dae
DCP-LETT-696,Darwin,C. R.,Lyell,Charles,1843-09-15,[15 or 22] Sept 1843,Down,,American Philosophical Society (Mss.B.D25.32),,,DCP-LETT-696.xml,safe_within_period,from_darwin,1843-09-15,1843-09-22,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-696.xml,97e9198ac59696d7f644373964d61542d7467a0fee224164be3d873dfcf210b4
DCP-LETT-679,Darwin,C. R.,Hawkins,B. W.,1843-09-24,[c. 1 Oct 1843],Down,,Dartmouth College Library (MSS 843900.3),,,DCP-LETT-679.xml,safe_within_period,from_darwin,1843-09-24,1843-10-08,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-679.xml,980cb776b07598f85763424e6dbda7a3feb620f6216d55f57cb86da10ac5bb01
DCP-LETT-697,Darwin,C. R.,Woodward,S. P.,1843-09-29,29 [Sept 1843],Down,,The British Library (Add MS 42579: 228–9),,,DCP-LETT-697.xml,safe_within_period,from_darwin,1843-09-29,1843-09-29,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-697.xml,0433dc94b81518b833ff38f964b47ad796052193c29c8f0f3994664114085667
DCP-LETT-698,Darwin,C. R.,Dieffenbach,Ernst,1843-10-02,2 Oct 1843,Down,,J. A. Stargardt (dealers) (Catalogue 574 11–13 November 1965),,,DCP-LETT-698.xml,safe_within_period,from_darwin,1843-10-02,1843-10-02,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-698.xml,534d19d4d468a94c6bc8ccf7c7f927bc0fd6dbb1e45cf95f86fc9b08de79e582
DCP-LETT-699,Kemp,William,Darwin,C. R.,1843-10-02,2 Oct 1843,Galashiels,,DAR 50: A8–11,,,DCP-LETT-699.xml,safe_within_period,to_darwin,1843-10-02,1843-10-02,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-699.xml,906d15c063c642e49de7d0fa1dfd61e09b8fabfb57d0a1ff7a80336d128c0e45
DCP-LETT-699F,Darwin,C. R.,Henslow,J. S.,1843-10-07,[before 7 Oct 1843],,,"Gardeners’ Chronicle, 7 October 1843, p. 694; Gardeners’ Chronicle, 7 October 1843, p. 694",,,DCP-LETT-699F.xml,ambiguous_period,from_darwin,1830-01-01,1843-10-06,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-699F.xml,5e596ec65b95a8090be0ff715b4d3fddee23cacabdeb7f0bc608dabb23c9a2ab
DCP-LETT-700,Darwin,C. R.,Covington,Syms,1843-10-07,7 Oct 1843,Down,,"Sydney Mail, 9 August 1884, p. 254; Sydney Mail, 9 August 1884, p. 254",,,DCP-LETT-700.xml,safe_within_period,from_darwin,1843-10-07,1843-10-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-700.xml,4dbc4642f29cb4887792ed4cd31f803f87c8992e97906d5dff529447dff73752
DCP-LETT-701,Henslow,J. S.,Darwin,C. R.,1843-10-09,9 Oct 1843,Hitcham,,DAR 50: A24–5,,,DCP-LETT-701.xml,safe_within_period,to_darwin,1843-10-09,1843-10-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-701.xml,dd4c4f63a24a0f44822758d03fecf82256d9a0600ce0a9017f93176f80b6f695
DCP-LETT-701F,Darwin,C. R.,Kemp,William,1843-10-09,9 Oct [1843],Down,,Cambridge University Library (MS Add. 10252/16b and 10252/17) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-701F.xml,safe_within_period,from_darwin,1843-10-09,1843-10-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-701F.xml,da57f0d4052763ac40954ca28580d0528c9262c734f238636bad5b955d346d60
DCP-LETT-702,Darwin,C. R.,"Smith, Elder & Co",,1843-10-09,[9 Oct 1843],Down,,Sotheby’s (dealers) (23–4 July 1979),,,DCP-LETT-702.xml,safe_within_period,from_darwin,1843-10-09,1843-10-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-702.xml,f1f51be57d88dde534a4fa54aee6ef33486616ae5c3d21e9418858176619d952
DCP-LETT-702A,Darwin,C. R.,Spearman,A. Y.,1843-10-09,9 Oct 1843,Down,,The National Archives (TNA) (T1/4861 paper 21128),,,DCP-LETT-702A.xml,safe_within_period,from_darwin,1843-10-09,1843-10-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-702A.xml,43df794bc0606eea1e8db7379b9bceb7f5eb9ab6a34b1c75bfc205c38d483813
DCP-LETT-703,Darwin,C. R.,Wedgwood,"Josiah, III",1843-10-12,[12–24] Oct 1843,Shrewsbury,,V&A / Wedgwood Collection (MS W/M 833),,,DCP-LETT-703.xml,safe_within_period,from_darwin,1843-10-12,1843-10-24,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-703.xml,c8f0b560ebd225923081161f56e1175a9e158ace4c0915fcee721a003b03fdb6
DCP-LETT-704,Darwin,C. R.,Wedgwood,Emma,1843-10-12,[12–24 Oct 1843],Shrewsbury,,DAR 210.8: 21,,,DCP-LETT-704.xml,safe_within_period,from_darwin,1843-10-12,1843-10-24,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-704.xml,39f89d90889084b5a30c3bd14d9a167196a74b53c09b8065737bf5e52dae9337
DCP-LETT-705,Darwin,C. R.,Henslow,J. S.,1843-10-14,[14 Oct 1843],Shrewsbury,,DAR 93: A11–12,,,DCP-LETT-705.xml,safe_within_period,from_darwin,1843-10-14,1843-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-705.xml,40b593d24f9a65058bf0530d9f0913fdc356a6dc3f021333bbfea9e4ca5e0c39
DCP-LETT-705F,Darwin,C. R.,Kemp,William,1843-10-14,[14 Oct 1843],Shrewsbury,,Cambridge University Library (MS Add. 10252/16a) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-705F.xml,safe_within_period,from_darwin,1843-10-14,1843-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-705F.xml,fb971fda061415413a84fb18f6a9a38a87fddfc77f45242650bc67618f5d647c
DCP-LETT-706,Kemp,William,Darwin,C. R.,1843-10-17,17 Oct 1843,Galashiels,,DAR 50: A12–15,,,DCP-LETT-706.xml,safe_within_period,to_darwin,1843-10-17,1843-10-17,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-706.xml,c3f3c8062a94c2c14c6410d0a7b55c577351597f01578dbe4eaeb562670dc37c
DCP-LETT-707,Henslow,J. S.,Darwin,C. R.,1843-10-17,17 Oct 1843,Hitcham,,DAR 50: A26–7,,,DCP-LETT-707.xml,safe_within_period,to_darwin,1843-10-17,1843-10-17,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-707.xml,a255a9739a95fd07c6bdf4c44ea7a61ba521defc00225f7dc4bf90bd612b7f8a
DCP-LETT-708,Babington,C. C.,Darwin,C. R.,1843-10-26,26 Oct 1843,"St John’s College, Cambridge",,DAR 50: A28,,,DCP-LETT-708.xml,safe_within_period,to_darwin,1843-10-26,1843-10-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-708.xml,0f6b507f205fb38c5373847968a3d6e3acda7113fd7d6dfcdb93169924f12e42
DCP-LETT-709,Darwin,C. R.,"Smith, Elder & Co",,1843-10-27,27 Oct [1843],Down,,"University of Virginia Library, Special Collections (3314 1: 29)",,,DCP-LETT-709.xml,safe_within_period,from_darwin,1843-10-27,1843-10-27,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-709.xml,68980f38049dace584babf8a8bf824724e595040f1a64f2a3dd927f08e8e3593
DCP-LETT-710,Darwin,C. R.,Waterhouse,G. R.,1843-11-01,[Nov 1843],Down,,"Natural History Museum, Library and Archives (General Library MSS WAT)",,,DCP-LETT-710.xml,safe_within_period,from_darwin,1843-11-01,1843-11-30,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-710.xml,4fb414183773dbd7ba2d7ad6a3577973bac53b140f971f8a5ee0b51ff9e92e69
DCP-LETT-710F,Darwin,C. R.,Kemp,William,1843-11-01,1 Nov [1843],Down,,Cambridge University Library (MS Add. 10252/18) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-710F.xml,safe_within_period,from_darwin,1843-11-01,1843-11-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-710F.xml,077e1470b04414e1077bee68cf8c17a8457d105ae98f5826fcf42c2e043e5fe6
DCP-LETT-711,Kemp,William,Darwin,C. R.,1843-11-04,4 Nov 1843,Galashiels,,DAR 50: A16,,,DCP-LETT-711.xml,safe_within_period,to_darwin,1843-11-04,1843-11-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-711.xml,44161deabd62136e2e17c046e1e3406c1fb37a062bad88958a2cc1b260a6deac
DCP-LETT-712,Darwin,C. R.,Henslow,J. S.,1843-11-04,[4 Nov 1843],Down,,DAR 93: A13–14,,,DCP-LETT-712.xml,safe_within_period,from_darwin,1843-11-04,1843-11-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-712.xml,60a89c3b1a749f1d7e31779a672e4cae7955b8c14bb3e641bd440e2ca09ac407
DCP-LETT-711F,Darwin,C. R.,Kemp,William,1843-11-09,[9 Nov 1843],Down,,Cambridge University Library (MS Add. 10252/20) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-711F.xml,safe_within_period,from_darwin,1843-11-09,1843-11-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-711F.xml,7041acea2d24253a36e87084c123c301c23a0a4c1960a6a61ea4f29b672a6d1a
DCP-LETT-713,Kemp,William,Darwin,C. R.,1843-11-10,10 Nov 1843,Galashiels,,DAR 50: A17,,,DCP-LETT-713.xml,safe_within_period,to_darwin,1843-11-10,1843-11-10,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-713.xml,aa81e67887064993fbad3bc9aa3fda17a0c1fdf9a35c5036c3f89d48c267f071
DCP-LETT-714,Darwin,C. R.,Hooker,J. D.,1843-11-13,[13 or 20] Nov 1843,Down,,DAR 114: 1,,,DCP-LETT-714.xml,safe_within_period,from_darwin,1843-11-13,1843-11-20,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-714.xml,1c460016d3878249d0f6583ed1a5d86496a28c2cb8156910c06cb9e213a41bc2
DCP-LETT-715,Darwin,C. R.,Fox,W. D.,1843-11-20,[20 Nov 1843],Down,,"Christ’s College Library, Cambridge (MS 53 Fox 68)",,,DCP-LETT-715.xml,safe_within_period,from_darwin,1843-11-20,1843-11-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-715.xml,a4041103246da0c0a0adeed1869bc187f8968d6d7968ee3b11a8a21e90189572
DCP-LETT-715F,Darwin,C. R.,Kemp,William,1843-11-22,22 Nov [1843],Down,,Cambridge University Library (MS Add. 10252/21) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-715F.xml,safe_within_period,from_darwin,1843-11-22,1843-11-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-715F.xml,09c1e2fe33bb2fbd84709d51d4d343b5b618f91b77f5e89e929ba58a71bd69b4
DCP-LETT-716,Kemp,William,Darwin,C. R.,1843-11-24,24 Nov 1843,Galashiels,,DAR 50: A18,,,DCP-LETT-716.xml,safe_within_period,to_darwin,1843-11-24,1843-11-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-716.xml,19f9bbb54dc67dc549ef7db73510a2313bc01a7bdf2a8be0f5d8c5182dcf287e
DCP-LETT-717,Hooker,J. D.,Darwin,C. R.,1843-11-28,28 Nov 1843,Kew,,DAR 100: 1–4,,,DCP-LETT-717.xml,safe_within_period,to_darwin,1843-11-28,1843-11-28,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-717.xml,0a52c4434a60b2220c1c828417b6693d8f67a2d68202176d1ef06311a38cac23
DCP-LETT-716F,Darwin,C. R.,Kemp,William,1843-12-01,1 Dec [1843],Down,,Cambridge University Library (MS Add. 10252/22) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-716F.xml,safe_within_period,from_darwin,1843-12-01,1843-12-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-716F.xml,01ebbae9ce0c606834507349986e91b38487122c743bf5b5a7787a0fcb6211a1
DCP-LETT-719,Darwin,C. R.,Darwin,S. E.,1843-12-02,2 Dec 1843,Down,,DAR 154: 87,,,DCP-LETT-719.xml,safe_within_period,from_darwin,1843-12-02,1843-12-02,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-719.xml,280e1aae76847c904c4c3307d3c1811c48b0c3facc014c50ff304b7f0440381b
DCP-LETT-718,Darwin,C. R.,Waterhouse,G. R.,1843-12-03,[3 or 17] Dec 1843,Down,,"Natural History Museum, Library and Archives (General Special Collections MSS DAR A 3)",,,DCP-LETT-718.xml,safe_within_period,from_darwin,1843-12-03,1843-12-17,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-718.xml,917572ee37545d60a3ad0e867274a24992ae7ddb104cf935fae5279696712ab0
DCP-LETT-720,Kemp,William,Darwin,C. R.,1843-12-04,4 Dec 1843,Galashiels,,DAR 50: A19–20,,,DCP-LETT-720.xml,safe_within_period,to_darwin,1843-12-04,1843-12-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-720.xml,b0725e8231f4af895698316730855109a8533ca95572641e74b2d121dc6b1841
DCP-LETT-720F,Darwin,C. R.,Kemp,William,1843-12-07,7 Dec [1843],Down,,Cambridge University Library (MS Add. 10252/25) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-720F.xml,safe_within_period,from_darwin,1843-12-07,1843-12-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-720F.xml,3f508eb4790bf8a71fddb109706af4155c6618e2a77f55b3eabd88f4bd53d323
DCP-LETT-674,Darwin,C. R.,Darwin,S. E.,1843-12-08,[8 Dec 1843],unstated,,DAR 92: A14–15,,,DCP-LETT-674.xml,safe_within_period,from_darwin,1843-12-08,1843-12-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-674.xml,92dc0471837a72a3ac01ab5cbefa8df889a0c77cb01190717b574932d6fb7cc6
DCP-LETT-721,Walker,Francis,Darwin,C. R.,1843-12-10,10 Dec 1843,Southgate,,DAR 205.3: 294,,,DCP-LETT-721.xml,safe_within_period,to_darwin,1843-12-10,1843-12-10,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-721.xml,fbb9b7214212fa5fe73abf93d026511eb580d1943a9782842dcd83280ff55121
DCP-LETT-722,Darwin,C. R.,Hooker,J. D.,1843-12-12,[12 Dec 1843],Down,,DAR 114: 2,,,DCP-LETT-722.xml,safe_within_period,from_darwin,1843-12-12,1843-12-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-722.xml,4c6f1a2506a931e40850871ea0916d063d39d675f4c503ea09006191d17a2a89
DCP-LETT-723,Hooker,J. D.,Darwin,C. R.,1843-12-12,[12 Dec 1843 – 11 Jan 1844],unstated,,DAR 104: 206–7,,,DCP-LETT-723.xml,ambiguous_period,to_darwin,1843-12-12,1844-01-11,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-723.xml,0ad9729201e124036484ba0b33f4daf5dc28d7f095d78df8164958cf7f1838a2
DCP-LETT-724,Darwin,C. R.,Lyell,Charles,1843-12-16,[16 Dec 1843],Down,,American Philosophical Society (Mss.B.D25.33),,,DCP-LETT-724.xml,safe_within_period,from_darwin,1843-12-16,1843-12-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-724.xml,94f0c0dd22e20a4394639d509a013c7970518d573a24322aa462a18bdd96e25d
DCP-LETT-725,Darwin,C. R.,Dieffenbach,Ernst,1843-12-16,16 Dec 1843,Down,,J. A. Stargardt (dealers) (Catalogue 574 11–13 November 1965),,,DCP-LETT-725.xml,safe_within_period,from_darwin,1843-12-16,1843-12-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-725.xml,492ef1ca4f22728c1906e9d6b14b4be5118650e31228e4af6e0e5653243e2777
DCP-LETT-13787,Darwin,C. R.,Cresy,"Edward, Jr",1843-12-26,26 [Dec 1843 - Apr 1846 or Sept 1855 - Oct 1860],Down,,DAR 143: 311,,,DCP-LETT-13787.xml,ambiguous_period,from_darwin,1843-12-26,1860-10-26,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13787.xml,78a6ad75657d25a13e7d8fa1c20df263b4d331cdf655c8cbe06a7d1799555893
